PRICE,DEPRE_VALUE_PER_YEAR,MILEAGE_KM,DEREG_VALUE_FROM_SCRAPE_DATE,OMV,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,CAR_AGE,POST_AGE,TRANSMISSION,VEHICLE_TYPE_Hatchback,VEHICLE_TYPE_Luxury Sedan,VEHICLE_TYPE_MPV,VEHICLE_TYPE_Mid-Sized Sedan,VEHICLE_TYPE_Others,VEHICLE_TYPE_SUV,VEHICLE_TYPE_Sports Car,VEHICLE_TYPE_Stationwagon,CAR_CATEGORY_ECONOMY,CAR_CATEGORY_EXOTIC,CAR_CATEGORY_LUXURY,CAR_CATEGORY_MID_LEVEL,CAR_CATEGORY_OTHERS,CAR_CATEGORY_ULTRA_LUXURY
62800.0,9.468851067127684,11.918390573078392,9.574149804815514,10.50207677030558,10.297891713284868,1464.0,7.3758821482150125,7.313220387090301,4.0,15.0,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
123888.0,9.767667829393593,11.813452190532068,10.38427655992558,11.535879982582413,10.727355930819083,2587.0,8.159946655578548,7.52294091807237,2.0,14.0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
183800.0,9.997433165378656,10.430668692661685,11.121082157436103,10.499132151734834,10.778997955688663,2676.0,7.194436851100335,7.346010209913293,1.0,3.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
302800.0,10.499021904229073,10.4341158035983,11.661724708513347,11.342089693279364,10.463131911491967,2400.0,8.005700678662542,7.666221925662725,1.0,4.0,9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
108800.0,9.98506753952855,11.695247021764184,10.687160759795445,10.436671358912786,10.571316925111784,1494.0,7.592870287844818,7.259116128097101,4.0,7.0,20,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
225000.0,10.856110213657674,11.03488966402723,11.704454502515096,11.640174665885691,10.971657815702502,940.0,8.453401058328458,7.539027055823995,2.0,12.0,41,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
76800.0,9.985988774047872,11.225243392518447,10.710208923978403,10.732279515937446,10.81178643448073,799.0,7.599401333415815,7.387090235656757,2.0,8.0,54,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42800.0,9.544667452251007,11.589886506106357,9.968900691084361,9.988150340414837,10.87804719253426,942.0,7.310550158534422,7.081708586105575,4.0,8.0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
63800.0,9.636914443294582,11.831073694882567,10.251429474400627,9.890452970265668,10.691990366412826,1283.0,7.37650812632622,7.114769448366463,1.0,7.0,22,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
57800.0,9.71474542793925,11.493742645553455,10.173094754260378,9.769155839740836,10.87806606028079,766.0,7.599901959208498,7.2115567333138015,1.0,8.0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
508000.0,11.428129813265512,9.104979856318357,12.441749328009251,12.286389161868541,10.821796246953596,1277.0,8.557182839632397,7.533693709848633,2.0,7.0,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
29800.0,9.600353375525426,11.608235644774552,9.51355124604559,9.712266512555141,10.922316822030947,642.0,7.310550158534422,6.993932975223189,2.0,9.0,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
58800.0,9.650528916142733,11.95662361916191,9.851931065621725,10.177019989383467,10.823132652222856,1368.0,7.767263996757308,7.444248649496705,5.0,17.0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
211000.0,10.14760951023553,10.09025753373598,11.259696347698826,10.79127592393757,10.73644015278695,2555.0,7.599901959208498,7.329749689041512,2.0,4.0,19,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
101800.0,9.94318891938768,11.27720313144916,10.824885221778429,10.618591900448115,10.803425300247511,1340.0,7.821643126239982,7.387090235656757,2.0,7.0,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32800.0,9.792555991828847,11.533492505910193,9.724001970561382,9.8827234631834,11.018629143155449,518.0,7.37650812632622,7.094234845924755,1.0,9.0,29,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
898900.0,11.649552062502053,9.870447698457928,12.762150754681164,12.460974520112643,10.491274217438248,1861.0,8.557182839632397,7.382124365737512,1.0,5.0,35,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
56800.0,9.746248776109637,11.289781913656018,10.230306199986291,10.147648679072807,10.87804719253426,947.0,7.374629015218945,7.261927092702751,4.0,8.0,16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
175800.0,10.101928491209966,11.082142548877775,10.812411214064715,10.335529675494746,10.488186120839014,2345.0,7.599901959208498,7.43543801981455,1.0,4.0,40,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
164000.0,9.811920359010637,10.46310334047155,11.17344470728456,10.363724896491272,10.915106645867503,2590.0,7.194436851100335,7.22983877815125,2.0,3.0,24,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
95800.0,9.500020447090638,10.976782033219948,10.386808363179929,9.846282078765348,10.537150086261182,2460.0,6.903747257584598,6.877296071497429,2.0,4.0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
86500.0,9.862665558015873,11.832752797720492,9.718061180788695,11.195443761279927,10.515641573886542,1641.0,7.999342952713282,7.387090235656757,4.0,16.0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
223988.0,10.084141052229386,11.05089000537367,11.571005676046752,11.044712232008113,10.933124826700707,2744.0,7.596392304064196,7.399398083331354,1.0,3.0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
66888.0,9.765374250406493,11.418614785498987,10.359899228262396,10.222522932645905,10.78330100460001,1132.0,7.311886164077165,7.188412736496954,1.0,7.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
438800.0,10.640173035110557,9.615805480084347,12.184578288065111,11.464711634688511,11.470602344323707,3164.0,8.0040315078527,7.484368643286131,1.0,3.0,59,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
139111.0,10.384060133131097,10.839580911706463,10.78039275767599,10.555604383538082,10.839580911706463,1309.0,7.59890045687141,7.2868764117507,1.0,8.0,18,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
102800.0,10.083305979111964,11.418614785498987,10.84300641052949,10.822215312443701,10.74136258577276,768.0,7.596392304064196,7.380879035564116,2.0,8.0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
145800.0,9.646657943567112,10.308952660644293,11.41034995646615,10.438107824867837,11.469892695152808,3435.0,7.37650812632622,7.077498053569231,2.0,11.0,8,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
155800.0,9.705646184084136,12.144197241812087,11.634488015918619,10.693534557836033,11.686214686091143,3442.0,8.159946655578548,7.313220387090301,2.0,22.0,41,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
265800.0,10.17542126801977,9.20029003612268,11.842811776202362,10.877858495486807,11.626263078808801,2921.0,7.599901959208498,7.5443321080536885,1.0,2.0,39,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
116800.0,10.213175705250524,11.642294456811449,11.304781357446178,11.358129577040982,11.00214983995428,404.0,7.999342952713282,7.52294091807237,4.0,9.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
87888.0,9.405084448768694,11.683840547915873,10.4410330010015,10.462846164547514,10.764603783665628,2620.0,7.598399329323964,7.237059026124737,4.0,14.0,20,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
78800.0,9.920344669602551,11.542484267211773,10.584612757868747,10.451493347426403,10.87806606028079,736.0,7.592870287844818,7.316548177182976,3.0,8.0,39,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
68777.0,9.483416292038601,11.198214720130528,10.099095453655817,9.584521190044581,10.315895172210867,1704.0,7.372118028337787,7.20414929203594,1.0,6.0,47,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
49888.0,9.450930836894113,11.385092093460344,9.895707365217167,9.697815482133922,10.666673723876048,1337.0,7.087573705557973,7.037905963447182,1.0,7.0,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
285800.0,10.291806501809322,9.305650551780507,11.773850232320246,10.601174413138105,11.566475710526321,2922.0,7.821242083523558,7.615791072035833,1.0,2.0,12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
137000.0,9.850086775809013,10.21178074889202,10.952489340650903,10.558049817780505,10.537547990636748,2194.0,7.312553498102598,7.254884810077338,2.0,5.0,16,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
98800.0,9.942227380852058,11.097410021008562,10.75301863171864,10.525111878184058,10.799575577092764,1343.0,7.374629015218945,7.261927092702751,2.0,7.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48800.0,9.662052731249666,11.440354772135393,9.973013615184739,9.988150340414837,10.849453584720033,975.0,7.310550158534422,7.081708586105575,2.0,8.0,26,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
59900.0,9.421411342056123,11.729100794520692,9.574149804815514,9.696955267027116,10.297891713284868,1464.0,7.312553498102598,7.029972911706386,3.0,16.0,22,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
57800.0,10.151518819358117,11.289781913656018,10.531962869735489,10.634460242636054,11.25932270617131,455.0,7.767263996757308,7.560080465021827,1.0,10.0,28,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
78800.0,9.694000327669404,11.245046019814627,10.33539983065914,9.889591447344017,10.596634733096073,1520.0,7.3758821482150125,7.130098510125578,2.0,6.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
43800.0,9.49702194409438,11.350406535472453,10.085975762109403,9.733055040134587,10.86477077032911,946.0,7.372118028337787,7.166265974133638,2.0,8.0,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
117800.0,9.741556685389908,11.097410021008562,10.742141014683131,10.3724281169286,10.373491181781864,1827.0,7.312553498102598,7.306531398939505,2.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
165800.0,9.76652169746297,10.239959789157341,11.461463735345628,10.423530565351728,11.376360905514002,3192.0,7.312553498102598,7.226209010100671,1.0,2.0,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
150800.0,9.869930769007285,11.26446410567173,10.850889279435336,10.350925992121715,10.490996401073076,2192.0,7.194436851100335,7.21890970761906,2.0,4.0,20,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
300888.0,11.550606531937916,10.887436932884098,12.138516241829183,12.174143285736001,11.264476926102367,493.0,8.292298107063221,7.738488122494646,5.0,9.0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
62800.0,9.676586952344206,11.626254150277232,10.329114700468233,9.931394505789136,10.858998997563564,1189.0,7.3758821482150125,7.130098510125578,1.0,7.0,34,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
78500.0,9.567315270923913,11.05089000537367,10.049361215025671,9.53430615650521,10.146472946063877,1826.0,7.372118028337787,7.160069207596127,1.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
146000.0,9.801454826970977,10.126631103850338,11.066857088419516,10.436348603162731,10.799595985047786,2224.0,7.312553498102598,7.1853870155804165,2.0,4.0,52,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
215000.0,10.221213746336286,8.92930284224307,11.253753100964163,10.930496422344545,10.463131911491967,2371.0,7.596392304064196,7.402451520818244,1.0,5.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
289300.0,10.274016090763396,9.680344001221918,11.913940687004763,10.909893173852543,11.608235644774552,3195.0,7.599401333415815,7.668561108015897,1.0,2.0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
132800.0,9.97720259035841,11.289781913656018,10.874701980906183,10.580784783666008,10.471921488922431,1830.0,7.585281078639126,7.43543801981455,1.0,6.0,11,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
61888.0,9.448569560708433,11.918390573078392,9.506436943028982,9.450694960020746,10.22451977466945,1464.0,7.367708572374371,7.057897937411856,3.0,16.0,39,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
102800.0,9.567315270923913,10.845894273763054,10.505122332589966,10.046591729504579,10.558517410982946,2438.0,7.310550158534422,7.081708586105575,1.0,5.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
198800.0,10.331040257108297,10.275051108968611,11.127836349164873,10.782886058225875,10.757902880692196,2009.0,7.821643126239982,7.623153068476902,1.0,5.0,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
598800.0,11.09117852428778,10.187462763056583,11.488643018250334,12.638062832577694,11.579798758404518,3318.0,8.793612071589308,7.7664168980196555,2.0,12.0,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44800.0,9.537483513308878,11.407564949312402,10.01283510937141,9.835690394470303,10.849453584720033,975.0,7.087573705557973,7.158513997329321,2.0,8.0,30,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
85200.0,9.821192309809298,10.736396675471232,10.422578920719152,10.240102636097088,10.653463926082116,1104.0,7.374629015218945,7.265429723253953,3.0,7.0,38,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
70000.0,9.658864969544794,11.874090314181814,9.710691327448153,10.374896443938328,10.515641573886542,1619.0,7.599901959208498,7.20414929203594,4.0,16.0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
75800.0,10.12862910651301,11.608235644774552,10.39488567863602,10.371551802400813,10.7472506014032,826.0,7.596392304064196,7.306531398939505,1.0,8.0,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
256000.0,10.306616600846745,10.887436932884098,11.551367028511423,11.195498706334886,10.584055950889214,2469.0,8.00469951054955,7.573017256052546,3.0,5.0,36,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40800.0,9.52588077255636,11.675605381508895,9.813781639451635,9.809012024313242,10.918736348043124,973.0,7.087573705557973,7.113956109566034,1.0,9.0,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
535000.0,12.039722858245918,10.491274217438248,12.271452999726842,12.224698109653339,10.778997955688663,766.0,8.557182839632397,7.311218384419629,4.0,8.0,22,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
33900.0,9.66523036341187,11.84165350685801,9.84490459510383,9.771840098470129,10.96621356263983,579.0,7.599901959208498,7.336285660021297,2.0,9.0,10,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
168888.0,10.054060411015502,11.957611286231675,10.44482298250669,11.804168688988096,10.764603783665628,2649.0,8.605387202152153,7.533693709848633,6.0,13.0,62,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
110800.0,10.474184573339508,11.238488619268468,10.607228421306944,10.503586992046001,10.966524475690317,919.0,7.59890045687141,7.290292882446597,4.0,9.0,27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
207500.0,10.269171790632448,10.810737539758135,11.175226476196194,10.853580497818749,10.52161480677699,2193.0,7.596392304064196,7.807916628926408,1.0,5.0,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
47800.0,9.588776807696428,11.418614785498987,10.10548918009691,9.797126536544718,10.849453584720033,947.0,7.37650812632622,7.094234845924755,2.0,8.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
45000.0,9.756146964637418,11.238488619268468,10.17443030098361,10.19249374795004,10.956073354557526,637.0,7.37650812632622,7.166265974133638,5.0,10.0,42,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
47000.0,9.628392595589819,11.517913006481267,9.771611931222546,10.02998803614547,10.251853068603719,1127.0,7.237059026124737,7.123672785204607,4.0,13.0,25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
83800.0,9.632990304838447,10.75775393342989,10.150386692204734,9.729312720877942,10.239959789157341,1498.0,7.311886164077165,6.992096427415888,1.0,6.0,53,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
88500.0,9.41897923708751,10.341742483467284,10.404717282628672,9.624038165010823,10.404262840448617,2374.0,7.310550158534422,6.9726062513017535,2.0,5.0,60,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
83800.0,9.787515376283707,11.656627461215795,10.601821259783373,10.206624579542769,10.891373101232979,1096.0,7.599901959208498,7.359467638255621,2.0,7.0,9,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
67800.0,9.84585843969949,11.387475614252812,10.288103485908332,10.254179634797001,10.74136258577276,737.0,7.593877844605118,7.365180126021013,1.0,8.0,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
41800.0,9.919852906622392,11.936885155714558,10.196865870532788,10.215301104562837,11.25932270617131,458.0,7.764720544771477,7.478169694159785,1.0,10.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
123800.0,9.745077815788486,10.819778284410283,10.646329250119924,10.279180502310622,10.542706391070517,2400.0,7.494430215031565,7.251344983372214,1.0,4.0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
135000.0,9.672185813520455,9.852194258148577,11.052634514578285,10.382481893932408,10.778997955688663,2675.0,7.312553498102598,7.200424892944957,1.0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
77800.0,9.6071010394542,11.805595078933049,10.463731714431846,10.099753105042092,10.55843949396453,1588.0,7.312553498102598,7.306531398939505,1.0,7.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
80000.0,9.21830854162536,11.429543856031177,10.599705014953292,9.851983709669012,10.831113794074028,2590.0,7.37650812632622,7.003065458786462,6.0,13.0,46,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
81500.0,9.764800032762235,12.216022976383341,9.656819456174961,11.322587865381196,10.415622319000747,1704.0,7.999342952713282,7.635303886259415,6.0,16.0,38,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
60800.0,9.575677688993569,11.794700122957543,10.154324088867087,9.389323027504624,10.760283024624407,1365.0,7.372118028337787,7.20414929203594,1.0,7.0,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
45800.0,9.587406005562649,11.36964383575806,9.935664284231349,9.893285690051531,10.871763339476235,1000.0,7.310550158534422,6.993932975223189,1.0,8.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
34888.0,9.483416292038601,11.180246026587712,10.08776552762847,10.21464198117305,11.002116507732017,605.0,7.37650812632622,7.1853870155804165,1.0,9.0,7,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
36688.0,9.656307423393677,11.49272275765271,9.93740577073959,9.821680789832037,11.002116507732017,638.0,7.599901959208498,7.336285660021297,3.0,9.0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
378000.0,10.62570798058178,11.116603431278344,11.977426482579078,11.566200793829088,10.864923719378258,2622.0,8.00469951054955,7.652070746116482,1.0,4.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
73800.0,9.468851067127684,11.184421397998193,9.916897239446046,9.69356866855007,10.260777307439861,1980.0,7.183870715062453,6.9584483932976555,1.0,5.0,34,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
44800.0,9.672185813520455,11.72743989225303,9.893487720457795,9.958354453976968,10.86477077032911,885.0,7.310550158534422,7.081708586105575,2.0,8.0,9,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
938800.0,11.517913006481267,7.937374696163295,12.611671078083573,12.155310788851953,11.324195417595107,2834.0,8.293049139768444,7.31986492980897,1.0,3.0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
40800.0,9.668397930203518,11.74654198281701,9.973619774716505,9.886646535340102,10.902297921958713,400.0,7.311218384419629,7.05617528410041,1.0,9.0,34,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
86800.0,9.675959402904095,11.314474526246391,10.079916783625245,9.77571099759397,10.067645138702412,1461.0,7.310550158534422,7.1891677384203225,1.0,6.0,32,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
688800.0,11.33976184596104,9.998797732340453,12.251576463192578,11.919077004097373,10.621083413498383,2439.0,8.289539484624141,7.847762537473608,2.0,4.0,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
66800.0,9.718963572186974,10.691944912900398,10.449786492109144,10.278184126972656,10.668815850056081,1465.0,7.240649694255466,7.160845906664299,3.0,11.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32800.0,9.547526639331053,10.645424897265505,9.563248229345671,9.36142922633904,10.613467267756123,398.0,7.221105098182496,6.984716320118266,2.0,9.0,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
360000.0,10.402746539930654,3.58351893845611,12.130756251220724,11.283185203126706,11.590358616866753,3349.0,7.592870287844818,7.560080465021827,1.0,2.0,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
100788.0,10.048453322786314,12.100712129872347,9.71250862865099,10.249733300984321,10.542864689886246,1589.0,7.599901959208498,7.146772179452637,3.0,16.0,24,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
54000.0,9.992871113670814,10.950806546816688,10.216691162217987,10.23981692180943,10.981914140544825,637.0,7.462789157412448,7.1853870155804165,2.0,9.0,51,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
86888.0,9.498522319469615,11.98535115864834,9.992871113670814,10.742530002024337,10.421328511196023,2375.0,7.493317248862145,7.352441100243583,4.0,14.0,43,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
42800.0,9.731512287796317,11.608235644774552,10.137571043888672,10.150191368259351,10.970075836179038,612.0,7.585281078639126,7.421775793644647,2.0,9.0,30,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90800.0,9.915416123401402,11.466881526468821,10.614351853901232,10.32937601028517,10.815810422848898,1310.0,7.764720544771477,7.5256399750415355,3.0,7.0,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40800.0,9.57637141083894,11.407564949312402,9.832152654931505,9.812687188209631,10.714417768752456,854.0,7.311218384419629,6.999422467507961,2.0,8.0,9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
81800.0,9.61780348274702,11.55214617812351,10.331333660425859,9.935228438320191,10.42815690812277,1708.0,7.3758821482150125,7.130098510125578,2.0,6.0,21,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
124800.0,9.963641475355875,11.358608104585871,10.680516217076775,10.449265176063975,10.34177474101152,1492.0,7.592870287844818,7.249925536717988,5.0,6.0,16,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
110000.0,9.789758787207784,10.998275872479747,10.51969969162195,10.22936818130145,10.177666364950163,1923.0,7.374629015218945,7.268920128193722,2.0,5.0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
269800.0,10.243524855321837,11.678439903447801,11.640922823033584,11.535704051859568,11.68146075979211,3500.0,8.189799618728228,7.600902459542082,3.0,10.0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
58800.0,9.650528916142733,11.315583667019851,10.21833478806055,9.96189796008255,10.83861966554364,1185.0,7.310550158534422,7.098375638590786,1.0,8.0,16,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
158988.0,9.929155299284705,10.736396675471232,11.013847236237872,10.52236905619992,10.633689641047084,2432.0,7.599901959208498,7.181591944611865,2.0,5.0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
39800.0,10.014134072623191,12.063638887031031,10.256957365525912,10.66412981679203,11.137344348942108,243.0,7.596392304064196,7.411556287811163,2.0,10.0,42,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
102800.0,9.791438048727505,11.532728092266408,10.512437574295317,10.336048886305994,10.401227936753463,1735.0,7.312553498102598,7.306531398939505,1.0,6.0,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
57800.0,9.51708950714519,11.214829354169575,10.104180975012746,9.516058806914062,10.636264016619267,1366.0,7.3777589082278725,7.278628942320682,1.0,7.0,11,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
110800.0,10.122221395361638,11.607326140391713,10.765385454579738,10.556593683558889,10.817756241458644,1277.0,7.599901959208498,7.3901814282264295,4.0,7.0,55,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
66900.0,9.520028524690579,10.596634733096073,10.31982665719617,9.91095956737483,10.566948422725712,1520.0,7.089243155027514,7.0925737159746784,2.0,7.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
45800.0,9.506734385029985,11.703545824578878,10.143684858416165,9.682840881420505,10.939160041430364,1001.0,7.216709486709457,7.408530566894626,2.0,8.0,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
95800.0,9.464207095933233,10.16277015046621,10.260602399703245,9.84723461098533,9.975994243322877,2430.0,7.372118028337787,7.160069207596127,1.0,4.0,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
78800.0,9.47500967011889,10.933106969717286,10.093694603604073,9.76543165404016,10.38310110816935,2099.0,7.183111701743281,6.937314081223682,1.0,5.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
245000.0,11.991764942878364,10.736396675471232,9.277438115508676,12.500524252888773,11.16271529357166,552.0,8.656607247198915,7.5310163320779155,5.0,19.0,54,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
799000.0,11.258807109356589,10.683706524927356,12.631147551886675,11.973276406562663,11.571203807011969,3077.0,8.289539484624141,7.847762537473608,1.0,2.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
81000.0,9.514879561494386,11.412906214878154,10.096790261839317,9.70094288005314,10.434145214930487,2070.0,7.183870715062453,6.9584483932976555,1.0,5.0,10,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
102800.0,9.603732898850078,11.27720313144916,10.248211365355106,10.80655119082919,10.614327292626992,2225.0,7.592870287844818,7.346010209913293,5.0,13.0,60,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
43800.0,9.749170192151771,11.420459237297635,9.693692018741418,9.894497260697996,10.725555513162913,827.0,7.310550158534422,7.081708586105575,5.0,8.0,21,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
391800.0,10.512165576469624,4.718498871295094,12.113716099452022,11.061515889852995,11.682676678340282,3405.0,7.592870287844818,7.533693709848633,1.0,4.0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
116800.0,9.996522418503318,11.52524921465906,10.91956931926324,10.774006560164114,10.661040432913284,1128.0,7.599901959208498,7.333023014386481,2.0,7.0,20,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52000.0,9.768812649209526,11.938193200374572,10.321309334853664,10.306048447496902,10.821556702087694,731.0,7.240649694255466,7.299797366758161,2.0,9.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
64800.0,9.565213693968287,11.356271654924852,10.07285050816569,9.929155299284705,10.566948422725712,1520.0,7.310550158534422,7.081708586105575,2.0,7.0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
123800.0,10.092453652048752,11.890594483013167,10.985055406594979,10.766925880506054,10.891373101232979,1104.0,7.585281078639126,7.5595594960077,1.0,7.0,39,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
106800.0,10.070695471520034,10.373491181781864,11.022474200455388,10.949770923024142,10.936778791749008,769.0,7.596392304064196,7.380879035564116,1.0,8.0,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
89000.0,9.533148246403337,12.542544882151386,9.981882749963502,10.55828364171215,10.421328511196023,2349.0,7.824046010856292,7.393263094763838,3.0,14.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
99800.0,9.634954298923107,11.626254150277232,10.531109058215867,10.094727554837329,10.365931428719277,2068.0,7.312553498102598,7.306531398939505,3.0,5.0,17,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
