,LISTING_URL,BRAND,PRICE,DEPRE_VALUE_PER_YEAR,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_PER_YEAR,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,POST_DATE
8043,https://www.sgcarmart.com/used_cars/info.php?ID=1251978&DL=3597&utm_content=SLeligible,BMW,106000,15370,29-Aug-2019,130976,2019,684,Auto,47892,26/01/2024,34328,40060,31917,2037,1499,1490,1,MPV,28-Nov-2023
8044,https://www.sgcarmart.com/used_cars/info.php?ID=1240306&DL=4449&utm_content=SLeligible,Toyota,93000,26160,13-Jan-2017,107200,2016,1196,Auto,35223,26/01/2024,31368,30916,56340,767,1986,1610,2,SUV,21-Dec-2023
8045,https://www.sgcarmart.com/used_cars/info.php?ID=1262316&DL=2080&utm_content=SLeligible,BMW,87808,13900,21-May-2010,131000,2010,2514,Auto,21208,26/01/2024,41108,41108,33568,2284,2497,1650,4,Luxury Sedan,24-Jan-2024
8046,https://www.sgcarmart.com/used_cars/info.php?ID=1262183&DL=1311,Mercedes-Benz,145800,18630,30-Nov-2020,50000,2020,586,Auto,52001,26/01/2024,31771,36480,35990,2193,1332,1380,2,Luxury Sedan,09-Jan-2024
8047,https://www.sgcarmart.com/used_cars/info.php?ID=1250916&DL=3100&utm_content=SLeligible,Mitsubishi,52800,13330,16-Aug-2017,91300,2017,738,Auto,22684,26/01/2024,10843,10843,44002,1275,1590,1284,1,Mid-Sized Sedan,20-Jan-2024
8048,https://www.sgcarmart.com/used_cars/info.php?ID=1230365&DL=4419&utm_content=SLeligible,Honda,81800,20170,15-Feb-2008,,2007,1815,Manual,20508,26/01/2024,24301,26732,50578,1469,1998,1390,6,Sports Car,21-Jan-2024
8049,https://www.sgcarmart.com/used_cars/info.php?ID=1209255&DL=2038,Volvo,229999,22540,19-May-2023,10000,2022,,Auto,115174,26/01/2024,34322,40051,125000,3377,1969,1689,1,,12-Jan-2024
8050,https://www.sgcarmart.com/used_cars/info.php?ID=1263183&DL=2655,Toyota,97800,16780,05-Mar-2019,86350,2018,974,Auto,36215,26/01/2024,30128,24180,35403,1861,1797,1440,2,,12-Jan-2024
8051,https://www.sgcarmart.com/used_cars/info.php?ID=1238198&DL=4189&utm_content=SLeligible,Audi,60888,14000,17-Jun-2008,200000,2008,1464,Auto,16832,26/01/2024,33678,33678,38712,1585,1798,1450,4,Luxury Sedan,14-Dec-2023
8052,https://www.sgcarmart.com/used_cars/info.php?ID=1248423&DL=4517&utm_content=SLeligible,Volkswagen,101800,18740,31-May-2018,122976,2017,1194,Auto,45020,26/01/2024,34822,40751,38700,1584,1984,1790,1,MPV,21-Jan-2024
8053,https://www.sgcarmart.com/used_cars/info.php?ID=1263640&DL=1238,Peugeot,30800,12480,05-Feb-2016,105000,2015,1144,Auto,16065,26/01/2024,20722,11011,46651,739,1560,1423,1,,14-Jan-2024
8054,https://www.sgcarmart.com/used_cars/info.php?ID=1242610&DL=3324&utm_content=SLeligible,Toyota,88888,14580,05-Jan-2011,,2010,2129,Auto,23208,26/01/2024,50656,30394,38071,2222,2362,1970,4,,10-Jan-2024
8055,https://www.sgcarmart.com/used_cars/info.php?ID=1225142&DL=4120&utm_content=SLeligible,Kia,28800,16450,27-Oct-2010,172000,2010,1033,Manual,6162,26/01/2024,13142,13142,17600,635,1591,1207,3,Sports Car,02-Jan-2024
8056,https://www.sgcarmart.com/used_cars/info.php?ID=1265840&DL=2282,Audi,145800,18090,15-Sep-2021,45300,2021,684,Auto,56910,26/01/2024,27344,15282,59501,2774,1498,1395,1,,26-Jan-2024
8057,https://www.sgcarmart.com/used_cars/info.php?ID=1253799&DL=1000&utm_content=SLeligible,Toyota,108800,33020,19-Jul-2016,86088,2015,1792,Auto,46302,26/01/2024,44326,54057,56002,882,2493,2030,,MPV,27-Dec-2023
8058,https://www.sgcarmart.com/used_cars/info.php?ID=1250431&DL=4189&utm_content=SLeligible,Mercedes-Benz,98888,12460,18-Jun-2012,,2012,890,Auto,40123,26/01/2024,30319,30319,50570,2590,1597,1500,4,Luxury Sedan,22-Nov-2023
8059,https://www.sgcarmart.com/used_cars/info.php?ID=1246543&DL=1000&utm_content=SLeligible,Land,389800,38410,29-Nov-2022,5500,2022,2382,Auto,149880,26/01/2024,71158,100085,105001,2922,2996,2418,1,,17-Jan-2024
8060,https://www.sgcarmart.com/used_cars/info.php?ID=1223537&DL=3464&utm_content=SLeligible,Toyota,50777,14130,31-Aug-2007,,2007,2457,Auto,18322,26/01/2024,28589,31448,50972,1309,2362,1710,6,MPV,27-Dec-2023
8061,https://www.sgcarmart.com/used_cars/info.php?ID=1255803&DL=3838&utm_content=SLeligible,Honda,70800,16090,13-Dec-2017,75000,2017,682,Auto,24869,26/01/2024,21266,16773,36001,1101,1496,1190,1,SUV,14-Dec-2023
8062,https://www.sgcarmart.com/used_cars/info.php?ID=1210726&DL=3791&utm_content=SLeligible,Volkswagen,78800,10150,06-Feb-2012,168639,2011,744,Auto,36103,26/01/2024,26026,26026,46482,2830,1390,1285,6,Sports Car,15-Jan-2024
8063,https://www.sgcarmart.com/used_cars/info.php?ID=1223547&DL=2764&utm_content=SLeligible,Honda,80800,14950,22-Oct-2018,53800,2018,682,Auto,27171,26/01/2024,19857,19857,28000,1705,1496,1191,2,SUV,18-Jan-2024
8064,https://www.sgcarmart.com/used_cars/info.php?ID=1255288&DL=2904&utm_content=SLeligible,BMW,121800,18700,20-Aug-2010,148258,2010,2514,Auto,21870,26/01/2024,43531,43531,33568,2375,2497,1650,3,Luxury Sedan,11-Jan-2024
8065,https://www.sgcarmart.com/used_cars/info.php?ID=1257177&DL=3283&utm_content=SLeligible,Mitsubishi,39188,16170,20-Nov-2015,143000,2015,1636,Auto,21247,26/01/2024,19640,19640,57501,639,2360,1530,1,SUV,19-Dec-2023
8066,https://www.sgcarmart.com/used_cars/info.php?ID=1261377&DL=2358,Toyota,145800,14390,30-Nov-2023,20,2023,,Auto,96735,26/01/2024,22258,8162,92000,3288,1490,,1,,26-Jan-2024
8067,https://www.sgcarmart.com/used_cars/info.php?ID=1263400&DL=4465,Honda,109800,13150,20-Jan-2022,18000,2019,682,Auto,49305,26/01/2024,23295,9613,52709,2589,1496,1130,1,Stationwagon,22-Jan-2024
8068,https://www.sgcarmart.com/used_cars/info.php?ID=1265576&DL=4398,Audi,30800,16330,24-Jun-2015,,2015,624,Auto,17876,26/01/2024,27574,15604,66000,493,1395,1310,3,Luxury Sedan,22-Jan-2024
8069,https://www.sgcarmart.com/used_cars/info.php?ID=1251245&DL=2253,Hyundai,3800,,12-Mar-2009,100000,2009,1107,Auto,315,26/01/2024,10949,10949,12763,34,1591,1264,5,Mid-Sized Sedan,10-Jan-2024
8070,https://www.sgcarmart.com/used_cars/info.php?ID=1263636&DL=3858,Audi,469988,45360,12-Aug-2022,8800,2021,7464,Auto,197004,26/01/2024,131966,164539,86102,3106,,2420,1,,14-Jan-2024
8071,https://www.sgcarmart.com/used_cars/info.php?ID=708011&DL=2927&utm_content=SLeligible,Rolls-Royce,888000,125140,11-Mar-2011,3100,2011,10405,Auto,32347,26/01/2024,323461,323461,45586,2587,6592,2360,1,Luxury Sedan,10-Jan-2024
8072,https://www.sgcarmart.com/used_cars/info.php?ID=1261003&DL=3892,Honda,83800,15420,25-Jan-2019,49000,2018,682,Auto,25485,26/01/2024,22433,13407,32200,1499,1496,1190,2,,05-Jan-2024
8073,https://www.sgcarmart.com/used_cars/info.php?ID=1250508&DL=1043&utm_content=SLeligible,Mercedes-Benz,229800,23430,17-Nov-2022,6000,2022,682,Auto,119429,26/01/2024,38995,46593,95856,3191,1496,1550,1,,08-Jan-2024
8074,https://www.sgcarmart.com/used_cars/info.php?ID=1231976&DL=1079&utm_content=SLeligible,MINI,51800,13920,16-Oct-2007,138000,2007,1113,Auto,15836,26/01/2024,38845,42730,42564,1344,1598,1155,2,Sports Car,26-Jan-2024
8075,https://www.sgcarmart.com/used_cars/info.php?ID=1255574&DL=1339&utm_content=SLeligible,Mazda,42800,14360,23-Aug-2016,143600,2016,682,Auto,20541,26/01/2024,16724,11724,52503,917,1496,1321,3,Mid-Sized Sedan,19-Jan-2024
8076,https://www.sgcarmart.com/used_cars/info.php?ID=1208344&DL=4386&utm_content=SLeligible,Ferrari,1899,173600,12-May-2022,1800,2021,4231,Auto,752545,26/01/2024,525378,917681,87000,3015,3990,1570,2,,08-Jan-2024
8077,https://www.sgcarmart.com/used_cars/info.php?ID=1260097&DL=3137,Volkswagen,46800,19430,16-Mar-2016,,2015,624,Auto,16009,26/01/2024,20482,10675,45000,767,1395,1249,4,Hatchback,02-Jan-2024
8078,https://www.sgcarmart.com/used_cars/info.php?ID=1266590&DL=3175,Volkswagen,42800,15890,06-Jun-2016,140000,2015,624,Auto,17663,26/01/2024,20436,10611,47889,850,1395,1249,3,Hatchback,25-Jan-2024
8079,https://www.sgcarmart.com/used_cars/info.php?ID=1260542&DL=4277&utm_content=SLeligible,Toyota,64800,14630,02-Oct-2008,148000,2008,2457,Auto,16793,26/01/2024,26301,26301,37906,1614,2362,1700,3,MPV,03-Jan-2024
8080,https://www.sgcarmart.com/used_cars/info.php?ID=1259766&DL=3750&utm_content=SLeligible,Mercedes-Benz,71800,12640,02-Oct-2009,153000,2009,4746,Auto,21559,26/01/2024,75513,75513,37941,2069,3498,1735,2,Luxury Sedan,23-Jan-2024
8081,https://www.sgcarmart.com/used_cars/info.php?ID=1256631&DL=4332&utm_content=SLeligible,Mitsubishi,66800,16540,30-Jun-2017,,2017,1636,Auto,30374,26/01/2024,20233,20327,50110,1248,2360,1625,2,SUV,12-Jan-2024
8082,https://www.sgcarmart.com/used_cars/info.php?ID=1246273&DL=4554&utm_content=SLeligible,SEAT,97800,16170,15-Mar-2019,,2018,624,Auto,41116,26/01/2024,26799,29519,36961,1861,1395,1375,1,SUV,05-Jan-2024
8083,https://www.sgcarmart.com/used_cars/info.php?ID=1254614&DL=3597&utm_content=SLeligible,Audi,90000,16360,19-Sep-2018,99544,2018,624,Auto,34381,26/01/2024,25615,27861,32001,1673,1395,1315,2,Hatchback,08-Dec-2023
8084,https://www.sgcarmart.com/used_cars/info.php?ID=1227680&DL=2943&utm_content=SLeligible,Lexus,154500,22240,11-Sep-2019,41000,2019,1784,Auto,64307,26/01/2024,47664,58730,36001,2040,2487,1620,4,Luxury Sedan,10-Jan-2024
8085,https://www.sgcarmart.com/used_cars/info.php?ID=1248959&DL=3276&utm_content=SLeligible,Hyundai,57800,11410,18-Feb-2009,146000,2008,1107,Auto,13033,26/01/2024,12494,12494,25727,1827,1591,1314,2,Hatchback,23-Jan-2024
8086,https://www.sgcarmart.com/used_cars/info.php?ID=1219820&DL=4114&utm_content=SLeligible,Honda,165800,16570,03-Jul-2006,152000,2006,1815,Auto,,26/01/2024,21887,24076,,0,1998,1223,4,Sports Car,23-Jan-2024
8087,https://www.sgcarmart.com/used_cars/info.php?ID=1260956&DL=3283,Mazda,143800,14560,09-Oct-2023,5800,2023,682,Auto,104701,26/01/2024,15208,5000,104000,3527,1496,1385,1,Mid-Sized Sedan,05-Jan-2024
8088,https://www.sgcarmart.com/used_cars/info.php?ID=1249201&DL=2604&utm_content=SLeligible,Ferrari,500888,61850,15-Aug-2012,65000,2012,5674,Auto,65261,26/01/2024,321622,321622,80583,2953,4497,1515,,Sports Car,16-Jan-2024
8089,https://www.sgcarmart.com/used_cars/info.php?ID=1240127&DL=2726&utm_content=SLeligible,Porsche,78800,20840,07-Nov-2007,139000,2007,4983,Auto,18968,26/01/2024,87202,95923,50168,1366,3598,2245,4,SUV,20-Dec-2023
8090,https://www.sgcarmart.com/used_cars/info.php?ID=1249237&DL=2485&utm_content=SLeligible,BMW,139800,25010,26-Mar-2018,95000,2018,1210,Auto,65324,26/01/2024,55168,71303,37010,1498,1998,1715,1,SUV,25-Jan-2024
8091,https://www.sgcarmart.com/used_cars/info.php?ID=1256594&DL=3749&utm_content=SLeligible,Suzuki,125300,18560,13-Jul-2020,,2019,610,Manual,31240,26/01/2024,20518,10726,35889,2346,1371,970,2,Hatchback,16-Dec-2023
8092,https://www.sgcarmart.com/used_cars/info.php?ID=1223109&DL=3350&utm_content=SLeligible,Honda,153800,17460,07-Mar-2022,22943,2019,682,Auto,64930,26/01/2024,23036,24251,57599,2959,1496,1350,1,MPV,16-Dec-2023
8093,https://www.sgcarmart.com/used_cars/info.php?ID=1256395&DL=3153&utm_content=SLeligible,BMW,55800,21170,24-Jun-2016,146188,2016,1082,Auto,18724,26/01/2024,23325,9655,53694,858,1496,1350,3,,15-Dec-2023
8094,https://www.sgcarmart.com/used_cars/info.php?ID=1242049&DL=2493&utm_content=SLeligible,BMW,140800,24020,30-Jul-2018,,2018,1210,Auto,59451,26/01/2024,51648,64967,31001,1643,1998,1530,2,Luxury Sedan,27-Dec-2023
8095,https://www.sgcarmart.com/used_cars/info.php?ID=1201029&DL=2984&utm_content=SLeligible,Toyota,170688,19050,23-May-2022,8000,2021,,Auto,93096,26/01/2024,33723,24213,90002,3016,2487,1570,1,,12-Dec-2023
8096,https://www.sgcarmart.com/used_cars/info.php?ID=1247017&DL=3283&utm_content=SLeligible,Honda,117800,17660,09-Mar-2020,46000,2018,682,Auto,34745,26/01/2024,26836,19571,32801,2220,1496,1430,1,,13-Jan-2024
8097,https://www.sgcarmart.com/used_cars/info.php?ID=1248807&DL=1054&utm_content=SLeligible,Toyota,78800,14640,10-Oct-2018,98833,2018,742,Auto,28879,26/01/2024,19741,19741,31997,1703,1598,1230,2,Mid-Sized Sedan,20-Jan-2024
8098,https://www.sgcarmart.com/used_cars/info.php?ID=1253953&DL=3210&utm_content=SLeligible,Mercedes-Benz,193800,34790,25-Oct-2017,60000,2017,2382,Auto,101279,26/01/2024,86113,127004,50001,1343,2996,1840,1,Luxury Sedan,16-Jan-2024
8099,https://www.sgcarmart.com/used_cars/info.php?ID=1206372&DL=3838&utm_content=SLeligible,Audi,87800,17540,29-Aug-2013,117160,2013,1313,Auto,,26/01/2024,38191,40468,,1825,1984,1565,6,Luxury Sedan,20-Dec-2023
8100,https://www.sgcarmart.com/used_cars/info.php?ID=1262062&DL=2097,Toyota,47388,16430,11-May-2016,101250,2015,742,Auto,22709,26/01/2024,19589,19589,47889,824,1598,1205,1,Mid-Sized Sedan,20-Jan-2024
8101,https://www.sgcarmart.com/used_cars/info.php?ID=1255408&DL=3324&utm_content=SLeligible,BMW,166888,23780,29-Apr-2011,155888,2010,5132,Auto,29960,26/01/2024,83202,83202,42683,2560,3999,1600,4,Sports Car,12-Dec-2023
8102,https://www.sgcarmart.com/used_cars/info.php?ID=1234695&DL=4147&utm_content=SLeligible,Mercedes-Benz,378988,35100,26-Sep-2023,38,2023,1202,Auto,173435,26/01/2024,56360,79084,118002,3495,1991,1925,1,SUV,02-Dec-2023
8103,https://www.sgcarmart.com/used_cars/info.php?ID=1252437&DL=4557&utm_content=SLeligible,BMW,238888,25280,12-May-2022,29888,2022,1210,Auto,120146,26/01/2024,47380,58332,92090,3015,1998,1800,1,,21-Jan-2024
8104,https://www.sgcarmart.com/used_cars/info.php?ID=1263709&DL=4117,Toyota,126000,34030,20-Jan-2017,,2015,1792,Auto,45135,26/01/2024,40690,48966,52807,764,2493,2030,3,MPV,22-Jan-2024
8105,https://www.sgcarmart.com/used_cars/info.php?ID=1224659&DL=2690&utm_content=SLeligible,Subaru,41800,16330,29-Jan-2016,147232,2015,1210,Auto,21826,26/01/2024,17994,17994,54920,732,1998,1682,3,SUV,22-Jan-2024
8106,https://www.sgcarmart.com/used_cars/info.php?ID=1260505&DL=1000&utm_content=SLeligible,Chevrolet,27777,11720,10-Jun-2011,,2011,965,Auto,10729,26/01/2024,12642,12642,22636,854,1598,1388,3,Mid-Sized Sedan,25-Jan-2024
8107,https://www.sgcarmart.com/used_cars/info.php?ID=1251421&DL=1000,Audi,219999,131530,28-Nov-2014,27277,2013,4206,Auto,115842,26/01/2024,137479,219463,72890,1,4163,1760,4,Sports Car,08-Jan-2024
8108,https://www.sgcarmart.com/used_cars/info.php?ID=1261004&DL=3906,Honda,8888,,12-Oct-2009,185000,2008,1023,Auto,1275,26/01/2024,18675,18675,14920,154,1496,1300,2,MPV,05-Jan-2024
8109,https://www.sgcarmart.com/used_cars/info.php?ID=1254206&DL=3626&utm_content=SLeligible,Toyota,74888,13020,27-Oct-2009,107000,2009,1461,Auto,21576,26/01/2024,21954,21954,37502,2095,1797,1340,4,MPV,20-Jan-2024
8110,https://www.sgcarmart.com/used_cars/info.php?ID=1262327&DL=3727,Mazda,66000,12120,30-Nov-2018,98500,2018,682,Auto,22252,26/01/2024,14479,14479,25000,1463,1496,1067,1,Hatchback,17-Jan-2024
8111,https://www.sgcarmart.com/used_cars/info.php?ID=1243099&DL=4192,BMW,95800,31980,27-Mar-2015,107000,2014,2362,Auto,72792,26/01/2024,80627,117129,71889,425,2979,1845,2,Luxury Sedan,31-Dec-2023
8112,https://www.sgcarmart.com/used_cars/info.php?ID=1259532&DL=3426,Toyota,117800,16180,12-Aug-2020,34120,2018,974,Auto,37465,26/01/2024,29830,23762,30012,2376,1797,1440,1,,29-Dec-2023
8113,https://www.sgcarmart.com/used_cars/info.php?ID=1253578&DL=3651&utm_content=SLeligible,Volvo,238800,26210,30-Sep-2022,20000,2022,4180,Auto,99406,26/01/2024,53016,22429,104400,3163,,2145,1,,04-Dec-2023
8114,https://www.sgcarmart.com/used_cars/info.php?ID=1211741&DL=1339&utm_content=SLeligible,Volkswagen,74800,12080,05-Apr-2010,,2010,868,Auto,20355,26/01/2024,23907,23907,32875,2259,1390,1285,6,Sports Car,19-Jan-2024
8115,https://www.sgcarmart.com/used_cars/info.php?ID=1134639&DL=3476&utm_content=SLeligible,Nissan,69988,17180,27-May-2017,81750,2016,1210,Auto,34724,26/01/2024,23955,25537,54406,1215,1997,1626,1,SUV,31-Dec-2023
8116,https://www.sgcarmart.com/used_cars/info.php?ID=1259460&DL=3043,BMW,149800,21250,22-Jul-2019,97000,2019,1210,Auto,68438,26/01/2024,52429,66373,34000,1980,1998,1530,1,Luxury Sedan,15-Jan-2024
8117,https://www.sgcarmart.com/used_cars/info.php?ID=1260217&DL=3627,Honda,82800,14520,11-Jun-2019,,2019,682,Auto,24941,26/01/2024,19460,9460,33199,1950,1496,1130,1,Stationwagon,02-Jan-2024
8118,https://www.sgcarmart.com/used_cars/info.php?ID=1230415&DL=3414&utm_content=SLeligible,SEAT,198800,21160,05-Aug-2022,22000,2021,1194,Auto,118798,26/01/2024,31942,36719,107001,3109,1984,1596,1,SUV,21-Jan-2024
8119,https://www.sgcarmart.com/used_cars/info.php?ID=1235356&DL=3989&utm_content=SLeligible,BMW,96800,14300,17-Dec-2010,142000,2010,1691,Auto,25861,26/01/2024,28397,28397,38216,2465,1995,1390,5,Luxury Sedan,04-Dec-2023
8120,https://www.sgcarmart.com/used_cars/info.php?ID=1247787&DL=4189&utm_content=SLeligible,Honda,65800,14370,13-Jun-2018,87000,2018,578,Auto,20177,26/01/2024,15668,5668,37000,1587,1318,1052,4,Hatchback,15-Jan-2024
8121,https://www.sgcarmart.com/used_cars/info.php?ID=1255781&DL=4454&utm_content=SLeligible,Jaguar,152800,22000,31-Oct-2018,164866,2016,1212,Auto,82079,26/01/2024,68869,95965,32552,1734,1999,1804,2,Luxury Sedan,14-Dec-2023
8122,https://www.sgcarmart.com/used_cars/info.php?ID=1260889&DL=2080,Toyota,,,28-Jul-2017,,2016,976,Auto,,26/01/2024,34600,10440,50101,1276,1798,1420,5,,24-Jan-2024
8123,https://www.sgcarmart.com/used_cars/info.php?ID=1166631&DL=3271&utm_content=SLeligible,BMW,90800,14730,26-Mar-2010,139000,2009,2514,Auto,21832,26/01/2024,46694,46694,35416,2227,2497,1505,5,Sports Car,08-Jan-2024
8124,https://www.sgcarmart.com/used_cars/info.php?ID=1255428&DL=3573&utm_content=SLeligible,Mercedes-Benz,230800,26420,13-Aug-2021,53800,2021,1202,Auto,89315,26/01/2024,50410,62738,58001,2742,1991,1700,1,,12-Dec-2023
8125,https://www.sgcarmart.com/used_cars/info.php?ID=1266966&DL=2495,Toyota,29888,16910,17-Jun-2015,92900,2015,742,Auto,16210,26/01/2024,17804,12804,66000,486,1598,1205,1,Mid-Sized Sedan,26-Jan-2024
8126,https://www.sgcarmart.com/used_cars/info.php?ID=1259348&DL=1073,Jaguar,69800,18470,13-May-2016,103000,2015,1212,Auto,44644,26/01/2024,44936,54911,51010,826,1999,1585,1,Luxury Sedan,20-Jan-2024
8127,https://www.sgcarmart.com/used_cars/info.php?ID=1266794&DL=3283,BMW,159800,17260,18-Aug-2022,13952,2022,684,Auto,93275,26/01/2024,33575,24005,87889,3102,1499,1375,1,Luxury Sedan,25-Jan-2024
8128,https://www.sgcarmart.com/used_cars/info.php?ID=1213068&DL=3740&utm_content=SLeligible,Mercedes-Benz,367888,39380,16-Nov-2021,30000,2021,,Auto,155216,26/01/2024,82639,120751,82801,2825,2999,2220,1,,26-Jan-2024
8129,https://www.sgcarmart.com/used_cars/info.php?ID=1264519&DL=3034,Honda,69900,14360,21-Jun-2018,,2018,682,Auto,24338,26/01/2024,22367,13314,34110,1585,1496,1190,1,SUV,24-Jan-2024
8130,https://www.sgcarmart.com/used_cars/info.php?ID=1253658&DL=3405&utm_content=SLeligible,MINI,116800,17770,26-Sep-2019,80000,2019,684,Auto,45053,26/01/2024,28647,32106,37000,2035,1499,1220,1,Hatchback,26-Jan-2024
8131,https://www.sgcarmart.com/used_cars/info.php?ID=1250905&DL=3810&utm_content=SLeligible,BMW,244800,23090,10-Apr-2023,12500,2021,1210,Auto,141314,26/01/2024,48618,64375,118990,3349,1998,1525,1,Sports Car,24-Jan-2024
8132,https://www.sgcarmart.com/used_cars/info.php?ID=1257109&DL=1111&utm_content=SLeligible,Mercedes-Benz,86800,26700,27-Apr-2016,113000,2015,1202,Auto,42787,26/01/2024,43903,53465,47604,820,1991,1735,2,SUV,22-Jan-2024
8133,https://www.sgcarmart.com/used_cars/info.php?ID=1229965&DL=4454&utm_content=SLeligible,Nissan,62800,15920,27-May-2017,107088,2017,1210,Auto,30436,26/01/2024,19507,19507,53300,1215,1997,1379,4,SUV,19-Jan-2024
8134,https://www.sgcarmart.com/used_cars/info.php?ID=1228579&DL=4449&utm_content=SLeligible,Mazda,96000,18170,31-Oct-2018,40000,2018,1210,Auto,28101,26/01/2024,18840,18840,31301,1734,1998,1515,1,Luxury Sedan,15-Jan-2024
8135,https://www.sgcarmart.com/used_cars/info.php?ID=1217041&DL=4004&utm_content=SLeligible,McLaren,678000,124400,03-Nov-2017,32000,2017,3940,Auto,289841,26/01/2024,247806,418051,49000,1372,3994,1419,3,Sports Car,13-Jan-2024
8136,https://www.sgcarmart.com/used_cars/info.php?ID=1141512&DL=3198&utm_content=SLeligible,Lamborghini,2400,371660,30-Apr-2019,3120,2019,7856,Auto,692677,26/01/2024,509947,889905,52410,1918,6498,1640,1,Sports Car,17-Jan-2024
8137,https://www.sgcarmart.com/used_cars/info.php?ID=1253596&DL=3350&utm_content=SLeligible,Kia,79800,14260,11-Apr-2019,58761,2018,738,Auto,21989,26/01/2024,11049,11049,26309,1890,1591,1287,1,Mid-Sized Sedan,08-Dec-2023
8138,https://www.sgcarmart.com/used_cars/info.php?ID=1263578&DL=2397,Skoda,106800,13750,23-Feb-2021,73492,2019,624,Auto,46719,26/01/2024,18870,18870,46002,2562,1395,1289,1,Mid-Sized Sedan,13-Jan-2024
8139,https://www.sgcarmart.com/used_cars/info.php?ID=1264990&DL=4594&utm_content=SLeligible,Honda,75800,25520,15-Jan-2007,,2006,1815,Manual,15639,26/01/2024,24608,27069,52660,769,1998,1390,,Sports Car,19-Jan-2024
8140,https://www.sgcarmart.com/used_cars/info.php?ID=1244485&DL=1094&utm_content=SLeligible,Mercedes-Benz,161800,23440,05-Nov-2019,75552,2018,684,Auto,62328,26/01/2024,43389,52745,39406,2104,1497,1530,1,,07-Jan-2024
8141,https://www.sgcarmart.com/used_cars/info.php?ID=1260072&DL=4458,Kia,103600,12840,27-Jul-2021,20800,2021,738,Auto,46182,26/01/2024,14558,14558,47010,2735,1591,1287,2,Mid-Sized Sedan,26-Jan-2024
8142,https://www.sgcarmart.com/used_cars/info.php?ID=1242999&DL=1418&utm_content=SLeligible,Lexus,83800,23980,11-May-2016,115996,2016,1210,Auto,46397,26/01/2024,47057,57880,51010,824,1998,1755,2,SUV,04-Jan-2024
8143,https://www.sgcarmart.com/used_cars/info.php?ID=1230135&DL=3162&utm_content=SLeligible,Mercedes-Benz,238800,23330,27-Jun-2023,333,2020,586,Auto,142524,26/01/2024,32875,38025,121000,3435,1332,1555,1,SUV,23-Jan-2024
8144,https://www.sgcarmart.com/used_cars/info.php?ID=1266070&DL=3878&utm_content=SLeligible,MINI,52588,10750,16-Dec-2008,,2008,936,Auto,13483,26/01/2024,23800,23800,27571,1469,1397,1100,5,Hatchback,23-Jan-2024
8145,https://www.sgcarmart.com/used_cars/info.php?ID=1250737&DL=3446&utm_content=SLeligible,BMW,149000,20150,19-Jul-2019,102000,2018,1210,Auto,79464,26/01/2024,58432,77178,39889,1977,1998,1605,2,Luxury Sedan,16-Jan-2024
8146,https://www.sgcarmart.com/used_cars/info.php?ID=1257170&DL=3126&utm_content=SLeligible,Honda,98008,23450,31-Oct-2017,139500,2017,742,Auto,28830,26/01/2024,19584,19584,42801,1369,1597,1249,2,Mid-Sized Sedan,19-Dec-2023
8147,https://www.sgcarmart.com/used_cars/info.php?ID=1259955&DL=1000&utm_content=SLeligible,Mercedes-Benz,195000,19480,28-Jan-2014,145000,2013,1202,Auto,,26/01/2024,52736,66925,,0,1991,1585,2,Sports Car,22-Jan-2024
8148,https://www.sgcarmart.com/used_cars/info.php?ID=1229271&DL=3283&utm_content=SLeligible,MG,138800,15470,13-Jan-2023,4850,2021,1531,Auto,72736,26/01/2024,33703,,81089,2957,,1534,2,SUV,11-Jan-2024
8149,https://www.sgcarmart.com/used_cars/info.php?ID=1261437&DL=4234,Mercedes-Benz,153800,22850,25-Mar-2019,109331,2018,1202,Auto,71584,26/01/2024,55386,71695,34509,1861,1991,1605,1,Luxury Sedan,24-Jan-2024
8150,https://www.sgcarmart.com/used_cars/info.php?ID=1224937&DL=4319&utm_content=SLeligible,Land,201000,25310,17-Dec-2020,27000,2019,1210,Auto,68129,26/01/2024,43642,53099,41503,2190,1997,1845,2,,07-Jan-2024
8151,https://www.sgcarmart.com/used_cars/info.php?ID=1239858&DL=4298&utm_content=SLeligible,Honda,61800,14940,12-Jan-2018,97338,2017,578,Auto,19883,26/01/2024,15224,5224,41617,1131,1318,1052,1,Hatchback,17-Jan-2024
8152,https://www.sgcarmart.com/used_cars/info.php?ID=1229964&DL=4108&utm_content=SLeligible,Porsche,650800,,06-Jul-2023,21000,2020,,Auto,,26/01/2024,40003,28006,123000,3444,,2380,1,,19-Jan-2024
8153,https://www.sgcarmart.com/used_cars/info.php?ID=1263152&DL=4426,Renault,118800,24860,29-Jun-2018,75866,2018,1048,Auto,28691,26/01/2024,25440,17616,38039,1612,1461,1540,1,,12-Jan-2024
8154,https://www.sgcarmart.com/used_cars/info.php?ID=1097671&DL=3116&utm_content=SLeligible,Ferrari,1488,225590,25-Feb-2011,7900,2009,5762,Auto,21723,26/01/2024,269159,269159,32914,2405,4308,1470,1,Sports Car,28-Dec-2023
